voter_id,age,ip_address,device_id,login_attempts,vote_duration_sec,location_match,previous_votes,is_fraud
V2071,58,192.168.6.254,DV1891,3,54,1,0,0
V1576,35,192.168.10.197,DV1204,5,20,1,1,1
V0159,26,192.168.10.211,DV1475,5,86,1,0,1
V0290,89,192.168.4.74,DV1124,7,117,1,2,1
V0440,71,192.168.5.70,DV1845,2,76,1,0,0
V1069,21,192.168.4.175,DV1696,2,53,1,0,0
V0519,53,192.168.6.230,DV1385,6,61,1,1,1
V1681,74,192.168.6.127,DV1269,2,113,0,2,1
V1412,36,192.168.1.110,DV1251,8,119,1,0,1
V1634,76,192.168.1.6,DV1510,1,37,1,3,1
V1032,70,192.168.4.221,DV1603,1,65,1,0,0
V0931,67,192.168.5.120,DV1633,1,49,1,1,1
V1865,90,192.168.6.196,DV1427,1,100,1,0,0
V0348,56,192.168.10.212,DV1868,2,86,0,0,1
V0607,63,192.168.8.28,DV1296,5,80,0,2,1
V1281,67,192.168.9.42,DV1198,7,35,1,3,1
V2446,67,192.168.0.252,DV1164,2,101,1,0,0
V0558,66,192.168.5.157,DV1029,3,64,1,0,0
V0103,45,192.168.7.71,DV1741,5,15,0,2,1
V0645,65,192.168.0.179,DV1542,7,32,1,3,1
V1769,69,192.168.7.214,DV1249,5,95,1,2,1
V0767,80,192.168.9.137,DV1090,3,28,1,0,0
V0613,50,192.168.3.30,DV1185,1,111,1,0,0
V0767,80,192.168.9.137,DV1090,3,28,1,0,0
V0574,71,192.168.0.238,DV1648,2,101,1,3,1
V1571,18,192.168.6.91,DV1676,1,9,1,1,1
V0999,66,192.168.9.174,DV1334,3,41,0,0,1
V0721,29,192.168.3.41,DV1511,2,90,1,0,0
V1314,58,192.168.5.205,DV1695,3,69,0,0,1
V0514,48,192.168.5.126,DV1608,8,25,1,2,1
V2028,43,192.168.3.87,DV1564,3,87,1,3,1
V1011,86,192.168.5.10,DV1471,7,75,1,2,1
V0946,23,192.168.5.148,DV1129,8,36,1,1,1
V2899,68,192.168.6.57,DV1086,2,31,1,0,0
V1938,50,192.168.10.131,DV1336,7,88,1,2,1
V0252,27,192.168.7.45,DV1920,8,14,1,2,1
V0377,60,192.168.6.28,DV1010,2,36,0,1,1
V0675,24,192.168.8.205,DV1433,8,72,0,2,1
V0328,46,192.168.4.220,DV1724,3,106,1,0,0
V0924,30,192.168.7.127,DV1246,2,74,0,3,1
V2175,78,192.168.8.125,DV1395,3,63,1,0,0
V1454,38,192.168.2.175,DV1474,2,116,0,1,1
V0582,89,192.168.7.150,DV1584,7,89,1,3,1
V0421,62,192.168.6.81,DV1810,3,34,1,0,0
V0346,30,192.168.8.39,DV1246,4,82,1,2,1
V2029,41,192.168.7.7,DV1710,4,52,0,2,1
V0134,48,192.168.9.99,DV1239,7,8,1,3,1
V0174,36,192.168.1.33,DV1281,6,51,1,3,1
V0591,53,192.168.8.68,DV1133,3,77,1,0,0
V0982,43,192.168.2.172,DV1359,1,14,0,2,1
V0530,51,192.168.9.76,DV1474,2,63,0,0,1
V0081,90,192.168.10.7,DV1085,7,20,1,1,1
V1588,44,192.168.1.122,DV1025,8,53,0,0,1
V1529,56,192.168.7.127,DV1869,2,110,1,0,0
V0968,38,192.168.0.70,DV1369,7,84,1,0,1
V0725,74,192.168.8.76,DV1555,8,27,0,2,1
V0183,72,192.168.8.250,DV1785,1,80,1,0,0
V1088,73,192.168.8.5,DV1005,7,17,0,1,1
V0730,70,192.168.10.83,DV1113,2,69,0,0,1
V2164,68,192.168.0.96,DV1061,1,17,1,0,0
V1014,39,192.168.9.77,DV1372,7,28,1,0,1
V1812,90,192.168.6.107,DV1783,1,99,1,3,1
V1235,57,192.168.9.52,DV1514,8,38,0,0,1
V1561,63,192.168.4.182,DV1341,8,17,1,0,1
V1529,56,192.168.7.127,DV1869,2,110,1,0,0
V1658,85,192.168.0.156,DV1483,8,43,1,1,1
V0585,25,192.168.4.53,DV1771,1,48,1,0,0
V0849,69,192.168.6.112,DV1558,4,87,0,3,1
V1181,60,192.168.8.204,DV1242,2,102,1,0,0
V2155,49,192.168.0.100,DV1794,3,101,1,0,0
V2840,78,192.168.6.24,DV1929,1,73,1,0,0
V1438,36,192.168.5.37,DV1080,4,12,0,3,1
V1708,30,192.168.9.203,DV1400,4,109,1,2,1
V1225,57,192.168.0.128,DV1829,6,46,0,3,1
V2780,47,192.168.2.170,DV1968,3,10,1,0,0
V0760,24,192.168.3.243,DV1635,3,114,1,0,0
V0149,55,192.168.0.251,DV1849,7,38,0,0,1
V0592,60,192.168.7.182,DV1959,3,8,0,2,1
V1965,88,192.168.3.120,DV1275,1,61,1,3,1
V0170,40,192.168.4.14,DV1129,7,70,0,0,1
V1439,37,192.168.2.121,DV1761,3,98,1,3,1
V1742,89,192.168.3.98,DV1383,3,98,0,1,1
V2613,52,192.168.7.131,DV1319,3,11,1,0,0
V1840,39,192.168.5.165,DV1159,6,69,1,3,1
V0651,53,192.168.10.102,DV1773,4,55,1,1,1
V1693,49,192.168.10.109,DV1118,3,62,1,0,0
V2025,85,192.168.3.63,DV1222,4,75,0,2,1
V1709,72,192.168.8.191,DV1023,5,38,1,1,1
V1417,90,192.168.7.209,DV1167,5,45,1,1,1
V2056,33,192.168.0.181,DV1142,4,120,0,1,1
V1858,26,192.168.6.173,DV1311,2,113,1,2,1
V0559,70,192.168.7.12,DV1064,5,86,1,0,1
V1953,57,192.168.8.180,DV1657,5,99,0,3,1
V0301,38,192.168.7.166,DV1263,3,4,1,2,1
V0802,29,192.168.4.83,DV1377,7,107,0,3,1
V0313,90,192.168.0.144,DV1473,5,95,0,3,1
V1400,56,192.168.3.76,DV1725,5,73,0,1,1
V0660,29,192.168.4.200,DV1409,6,88,1,3,1
V2021,65,192.168.0.111,DV1824,5,21,0,3,1
V0638,41,192.168.8.246,DV1415,1,115,1,0,0
V1068,71,192.168.1.64,DV1786,8,89,0,2,1
V0232,28,192.168.8.250,DV1369,2,70,0,3,1
V1508,61,192.168.5.124,DV1628,1,23,1,0,0
V0288,79,192.168.3.246,DV1252,5,74,1,1,1
V1984,81,192.168.3.155,DV1158,6,61,1,3,1
V1935,66,192.168.4.29,DV1641,8,57,0,3,1
V2038,49,192.168.1.170,DV1968,3,119,1,0,0
V0484,66,192.168.5.140,DV1384,2,109,1,1,1
V1040,30,192.168.2.179,DV1267,2,48,1,2,1
V2407,53,192.168.5.87,DV1428,2,14,1,0,0
V1410,90,192.168.7.242,DV1746,3,85,1,0,0
V1299,60,192.168.1.1,DV1467,7,95,0,0,1
V1268,87,192.168.0.233,DV1939,4,105,0,3,1
V0961,90,192.168.2.52,DV1190,7,40,1,0,1
V2626,79,192.168.1.198,DV1528,3,92,1,0,0
V0049,89,192.168.0.29,DV1077,3,72,0,2,1
V0723,58,192.168.8.202,DV1660,6,106,1,1,1
V0062,70,192.168.5.104,DV1713,5,73,0,1,1
V2697,89,192.168.8.134,DV1919,2,63,1,0,0
V2294,65,192.168.10.87,DV1425,1,43,1,0,0
V0372,74,192.168.4.213,DV1709,2,107,1,3,1
V0858,87,192.168.9.80,DV1627,1,118,1,0,0
V1467,62,192.168.7.120,DV1657,8,16,0,1,1
V1865,90,192.168.6.196,DV1427,1,100,1,0,0
V0737,42,192.168.3.135,DV1672,4,75,0,3,1
V2928,34,192.168.1.23,DV1048,2,70,1,0,0
V0591,53,192.168.8.68,DV1133,3,77,1,0,0
V0327,71,192.168.6.39,DV1307,7,26,1,1,1
V0478,57,192.168.4.33,DV1181,1,92,1,0,0
V0315,26,192.168.8.16,DV1957,2,63,0,2,1
V1635,56,192.168.1.16,DV1285,7,66,0,3,1
V0105,23,192.168.0.142,DV1299,3,84,1,0,0
V1677,54,192.168.4.254,DV1620,2,32,1,1,1
V2973,45,192.168.7.105,DV1921,2,67,1,0,0
V1499,21,192.168.9.182,DV1556,2,76,1,0,0
V0038,25,192.168.0.150,DV1488,3,10,0,1,1
V0743,20,192.168.8.35,DV1911,5,3,1,1,1
V0238,50,192.168.0.193,DV1662,4,39,1,0,1
V1429,34,192.168.2.197,DV1394,6,43,1,3,1
V0612,45,192.168.6.232,DV1661,3,23,0,1,1
V1027,23,192.168.7.201,DV1020,1,113,0,2,1
V0262,82,192.168.10.44,DV1606,3,24,1,0,0
V1442,68,192.168.6.175,DV1970,8,73,1,2,1
V0993,69,192.168.9.251,DV1104,3,11,1,1,1
V2038,49,192.168.1.170,DV1968,3,119,1,0,0
V0116,90,192.168.4.113,DV1127,8,91,1,3,1
V1478,27,192.168.10.149,DV1631,3,44,1,0,0
V0352,53,192.168.8.145,DV1673,1,25,1,0,0
V1062,73,192.168.2.81,DV1754,8,100,0,3,1
V2949,27,192.168.5.170,DV1265,1,85,1,0,0
V0615,63,192.168.2.172,DV1671,4,15,1,0,1
V1234,44,192.168.2.223,DV1210,5,58,1,1,1
V0175,82,192.168.9.111,DV1101,2,112,0,3,1
V0893,86,192.168.7.248,DV1016,1,46,0,2,1
V0996,78,192.168.10.155,DV1972,7,65,1,1,1
V2011,55,192.168.8.17,DV1230,3,83,0,2,1
V1506,27,192.168.3.176,DV1429,7,116,1,3,1
V0546,71,192.168.1.131,DV1736,2,39,0,0,1
V0887,67,192.168.7.32,DV1580,6,45,1,3,1
V1594,76,192.168.1.145,DV1398,1,77,1,0,0
V0479,41,192.168.9.82,DV1943,4,84,0,3,1
V2053,34,192.168.1.63,DV1076,3,50,0,1,1
V0101,88,192.168.5.91,DV1719,8,37,1,2,1
V1579,77,192.168.5.110,DV1477,7,55,1,0,1
V1880,20,192.168.9.112,DV1032,6,104,1,2,1
V0097,53,192.168.9.180,DV1901,5,74,0,1,1
V1079,41,192.168.6.162,DV1436,2,8,1,3,1
V0421,62,192.168.6.81,DV1810,3,34,1,0,0
V2077,55,192.168.2.61,DV1531,8,105,0,3,1
V1180,60,192.168.4.64,DV1110,8,33,1,0,1
V2064,50,192.168.4.194,DV1165,2,10,0,3,1
V0624,68,192.168.3.229,DV1790,5,20,1,0,1
V0899,61,192.168.10.103,DV1332,2,90,0,2,1
V1508,61,192.168.5.124,DV1628,1,23,1,0,0
V1457,44,192.168.9.156,DV1076,3,75,1,0,0
V0030,42,192.168.1.25,DV1674,7,48,1,3,1
V0936,65,192.168.10.243,DV1709,2,27,1,0,0
V1229,60,192.168.9.247,DV1462,5,14,0,0,1
V0033,53,192.168.7.64,DV1895,2,59,0,0,1
V1663,35,192.168.9.67,DV1814,5,46,1,0,1
V0122,54,192.168.10.242,DV1410,1,61,0,2,1
V0837,89,192.168.10.19,DV1811,5,71,1,3,1
V1703,38,192.168.5.85,DV1423,4,73,0,0,1
V1618,25,192.168.3.127,DV1074,1,47,0,3,1
V0687,33,192.168.5.223,DV1695,4,76,0,2,1
V1168,46,192.168.0.195,DV1287,6,27,0,2,1
V2944,35,192.168.0.168,DV1377,3,22,1,0,0
V2018,67,192.168.7.234,DV1766,4,90,1,2,1
V2802,83,192.168.8.163,DV1907,1,71,1,0,0
V0745,22,192.168.7.92,DV1159,3,36,1,1,1
V0965,81,192.168.1.154,DV1763,6,77,1,3,1
V1307,29,192.168.1.112,DV1732,1,23,1,3,1
V0112,88,192.168.1.41,DV1002,7,60,1,2,1
V0312,83,192.168.7.208,DV1056,8,19,1,3,1
V1257,69,192.168.10.81,DV1012,7,30,1,1,1
V1628,79,192.168.10.32,DV1672,2,12,1,1,1
V0631,66,192.168.3.133,DV1415,6,107,1,3,1
V0889,76,192.168.4.166,DV1207,3,73,0,3,1
V2446,67,192.168.0.252,DV1164,2,101,1,0,0
V0811,60,192.168.5.102,DV1741,1,109,0,1,1
V1801,42,192.168.9.67,DV1310,4,91,0,2,1
V1983,57,192.168.4.28,DV1357,3,78,0,0,1
V1285,19,192.168.1.198,DV1094,7,53,0,1,1
V0979,20,192.168.7.194,DV1441,1,28,0,0,1
V1637,86,192.168.0.170,DV1312,1,72,1,0,0
V1063,24,192.168.3.39,DV1055,4,26,0,3,1
V0814,70,192.168.0.214,DV1533,5,75,1,0,1
V0447,71,192.168.7.247,DV1061,3,94,1,0,0
V1499,21,192.168.9.182,DV1556,2,76,1,0,0
V0498,56,192.168.1.102,DV1924,1,67,0,0,1
V0974,89,192.168.9.177,DV1851,2,56,1,0,0
V0108,80,192.168.1.148,DV1644,1,22,0,2,1
V0216,61,192.168.9.34,DV1611,7,22,0,1,1
V0310,27,192.168.9.29,DV1063,4,76,0,1,1
V1519,45,192.168.10.96,DV1380,3,102,1,0,0
V0267,58,192.168.5.250,DV1408,3,100,1,0,0
V0616,42,192.168.5.125,DV1461,6,81,1,1,1
V1669,61,192.168.5.152,DV1623,2,95,0,0,1
V0262,82,192.168.10.44,DV1606,3,24,1,0,0
V1865,90,192.168.6.196,DV1427,1,100,1,0,0
V1343,88,192.168.4.67,DV1390,3,54,1,0,0
V1608,44,192.168.0.208,DV1143,1,49,1,0,0
V1932,53,192.168.5.3,DV1652,2,69,1,0,0
V0080,69,192.168.2.216,DV1478,3,82,0,3,1
V1970,47,192.168.9.205,DV1896,7,21,1,0,1
V0021,87,192.168.8.236,DV1000,6,65,0,0,1
V1125,82,192.168.1.188,DV1061,6,36,1,0,1
V0307,33,192.168.10.235,DV1963,5,50,0,1,1
V0692,68,192.168.4.228,DV1455,6,98,1,3,1
V0044,74,192.168.8.181,DV1309,1,88,1,0,0
V2802,83,192.168.8.163,DV1907,1,71,1,0,0
V1145,82,192.168.0.31,DV1674,3,5,1,1,1
V2928,34,192.168.1.23,DV1048,2,70,1,0,0
V0001,32,192.168.0.190,DV1281,4,31,0,0,1
V0749,73,192.168.6.239,DV1888,2,114,0,0,1
V2565,38,192.168.10.162,DV1657,1,31,1,0,0
V0857,84,192.168.1.134,DV1911,2,34,1,0,0
V1321,72,192.168.10.122,DV1356,7,53,0,2,1
V0829,34,192.168.0.121,DV1924,1,16,1,0,0
V2928,34,192.168.1.23,DV1048,2,70,1,0,0
V1885,69,192.168.9.76,DV1006,7,5,0,1,1
V1338,64,192.168.8.44,DV1433,1,34,1,0,0
V1379,49,192.168.9.40,DV1746,3,34,1,0,0
V0084,20,192.168.8.14,DV1974,6,31,0,0,1
V2973,45,192.168.7.105,DV1921,2,67,1,0,0
V0410,61,192.168.10.196,DV1049,1,15,1,0,0
V1692,55,192.168.1.57,DV1115,5,56,1,2,1
V0638,41,192.168.8.246,DV1415,1,115,1,0,0
V1077,30,192.168.5.132,DV1204,8,60,1,3,1
V1054,19,192.168.7.35,DV1892,6,91,1,1,1
V0859,78,192.168.7.132,DV1927,8,76,1,3,1
V1668,34,192.168.6.179,DV1570,4,94,1,0,1
V0987,70,192.168.1.195,DV1321,2,62,0,1,1
V0643,40,192.168.7.231,DV1629,1,115,0,0,1
V1775,40,192.168.4.79,DV1082,3,33,0,3,1
V0545,19,192.168.4.108,DV1677,2,87,1,1,1
V1144,42,192.168.9.139,DV1590,1,75,0,3,1
V0817,32,192.168.4.181,DV1878,6,93,0,2,1
V1718,59,192.168.9.154,DV1416,1,37,0,3,1
V2007,28,192.168.1.62,DV1446,6,59,0,3,1
V1309,86,192.168.10.186,DV1503,2,104,1,1,1
V0627,23,192.168.3.195,DV1499,4,11,1,2,1
V0585,25,192.168.4.53,DV1771,1,48,1,0,0
V1165,86,192.168.1.202,DV1897,2,71,0,3,1
V0166,24,192.168.5.63,DV1128,4,11,0,1,1
V0440,71,192.168.5.70,DV1845,2,76,1,0,0
V0202,58,192.168.2.113,DV1069,8,59,1,2,1
V1665,41,192.168.7.4,DV1170,2,56,1,3,1
V0741,48,192.168.9.140,DV1219,7,101,1,2,1
V0487,27,192.168.8.242,DV1919,2,46,1,0,0
V1529,56,192.168.7.127,DV1869,2,110,1,0,0
V1096,22,192.168.7.103,DV1497,8,32,0,0,1
V0604,40,192.168.4.143,DV1072,4,119,1,3,1
V0886,73,192.168.6.217,DV1745,2,72,0,0,1
V1508,61,192.168.5.124,DV1628,1,23,1,0,0
V0209,70,192.168.5.174,DV1612,1,104,1,0,0
V0552,30,192.168.2.224,DV1040,5,49,1,3,1
V1157,86,192.168.6.247,DV1933,8,8,0,3,1
V0791,29,192.168.4.83,DV1708,3,94,0,0,1
V1152,24,192.168.3.62,DV1770,4,66,1,0,1
V1926,43,192.168.4.13,DV1982,7,40,1,3,1
V2044,81,192.168.0.160,DV1912,7,24,1,2,1
V0454,44,192.168.7.79,DV1474,5,112,0,0,1
V0421,62,192.168.6.81,DV1810,3,34,1,0,0
V0140,48,192.168.10.176,DV1943,5,32,0,3,1
V0089,43,192.168.1.152,DV1707,4,16,1,0,1
V1857,41,192.168.7.2,DV1326,8,66,0,1,1
V1837,78,192.168.7.173,DV1301,3,98,0,1,1
V0927,77,192.168.2.224,DV1720,7,26,1,3,1
V2618,72,192.168.0.160,DV1853,2,14,1,0,0
V0472,40,192.168.7.10,DV1092,1,32,0,0,1
V0173,72,192.168.10.28,DV1502,8,12,0,2,1
V0147,56,192.168.10.247,DV1434,5,61,1,1,1
V0447,71,192.168.7.247,DV1061,3,94,1,0,0
V1794,40,192.168.4.92,DV1427,1,60,1,2,1
V2101,37,192.168.8.211,DV1091,4,60,0,0,1
V2155,49,192.168.0.100,DV1794,3,101,1,0,0
V0230,32,192.168.7.153,DV1548,1,83,0,1,1
V1820,21,192.168.9.58,DV1141,2,79,1,0,0
V0052,48,192.168.2.250,DV1819,3,115,1,0,0
V1359,72,192.168.10.131,DV1954,3,64,1,0,0
V0403,55,192.168.4.147,DV1273,2,20,1,0,0
V2351,39,192.168.5.9,DV1545,3,90,1,0,0
V2840,78,192.168.6.24,DV1929,1,73,1,0,0
V1032,70,192.168.4.221,DV1603,1,65,1,0,0
V0277,30,192.168.6.96,DV1813,6,74,1,1,1
V0972,19,192.168.2.133,DV1288,6,102,1,3,1
V2089,42,192.168.9.155,DV1123,5,96,0,1,1
V1594,76,192.168.1.145,DV1398,1,77,1,0,0
V1531,73,192.168.3.44,DV1090,4,95,1,0,1
V0618,58,192.168.3.202,DV1226,7,38,1,1,1
V0672,49,192.168.9.92,DV1159,2,18,0,3,1
V1069,21,192.168.4.175,DV1696,2,53,1,0,0
V0585,25,192.168.4.53,DV1771,1,48,1,0,0
V2350,37,192.168.1.214,DV1922,3,63,1,0,0
V2037,71,192.168.1.137,DV1932,7,23,1,2,1
V0799,24,192.168.2.38,DV1056,6,7,0,0,1
V0329,89,192.168.6.248,DV1426,3,52,0,2,1
V1789,78,192.168.5.217,DV1547,6,17,0,3,1
V0429,28,192.168.4.21,DV1523,4,106,0,2,1
V0316,70,192.168.2.197,DV1138,7,50,1,3,1
V1674,59,192.168.6.82,DV1775,3,21,0,1,1
V2164,68,192.168.0.96,DV1061,1,17,1,0,0
V1963,35,192.168.5.221,DV1847,4,104,0,0,1
V1986,48,192.168.7.49,DV1813,7,8,1,0,1
V2175,78,192.168.8.125,DV1395,3,63,1,0,0
V1580,89,192.168.0.246,DV1785,7,14,0,2,1
V1839,36,192.168.9.4,DV1265,6,95,1,3,1
V2613,52,192.168.7.131,DV1319,3,11,1,0,0
V1732,69,192.168.4.144,DV1554,4,12,0,0,1
V2613,52,192.168.7.131,DV1319,3,11,1,0,0
V0591,53,192.168.8.68,DV1133,3,77,1,0,0
V2613,52,192.168.7.131,DV1319,3,11,1,0,0
V0882,80,192.168.1.37,DV1553,7,30,0,3,1
V0050,88,192.168.2.111,DV1130,1,42,1,0,0
V0026,49,192.168.3.17,DV1346,1,78,0,1,1
V2944,35,192.168.0.168,DV1377,3,22,1,0,0
V1967,62,192.168.7.223,DV1723,3,11,1,0,0
V1137,36,192.168.2.201,DV1603,7,9,1,2,1
V1683,38,192.168.8.86,DV1282,8,83,0,2,1
V1796,40,192.168.1.137,DV1096,3,96,0,3,1
V2697,89,192.168.8.134,DV1919,2,63,1,0,0
V2083,59,192.168.10.147,DV1994,4,93,0,1,1
V0013,45,192.168.9.225,DV1735,6,30,1,3,1
V1179,26,192.168.10.161,DV1099,1,64,1,0,0
V0146,77,192.168.4.174,DV1559,3,12,1,2,1
V1608,44,192.168.0.208,DV1143,1,49,1,0,0
V1711,29,192.168.3.248,DV1416,5,64,1,1,1
V0180,63,192.168.10.241,DV1768,7,114,0,2,1
V1488,81,192.168.9.238,DV1557,2,84,1,0,0
V0589,87,192.168.9.51,DV1794,4,40,1,1,1
V0937,28,192.168.6.230,DV1183,5,12,0,1,1
V1015,86,192.168.3.74,DV1271,1,41,1,1,1
V1582,68,192.168.2.104,DV1686,1,62,1,0,0
V2613,52,192.168.7.131,DV1319,3,11,1,0,0
V1485,32,192.168.2.118,DV1438,6,25,0,3,1
V0930,25,192.168.8.243,DV1931,6,116,0,0,1
V2155,49,192.168.0.100,DV1794,3,101,1,0,0
V1849,42,192.168.1.232,DV1924,3,69,1,0,0
V1469,58,192.168.5.155,DV1497,4,92,1,0,1
V0586,89,192.168.3.191,DV1662,7,33,1,0,1
V0421,62,192.168.6.81,DV1810,3,34,1,0,0
V1693,49,192.168.10.109,DV1118,3,62,1,0,0
V0463,41,192.168.4.72,DV1456,3,7,0,2,1
V0910,23,192.168.0.166,DV1372,5,29,1,2,1
V0752,73,192.168.4.202,DV1403,3,19,1,0,0
V1236,36,192.168.7.17,DV1844,7,80,0,2,1
V1613,20,192.168.3.211,DV1963,5,109,1,3,1
V0357,52,192.168.7.126,DV1233,6,73,1,3,1
V0943,39,192.168.4.59,DV1495,6,39,0,1,1
V1052,71,192.168.2.105,DV1811,3,6,1,2,1
V2155,49,192.168.0.100,DV1794,3,101,1,0,0
V2009,23,192.168.9.4,DV1971,3,46,1,1,1
V2697,89,192.168.8.134,DV1919,2,63,1,0,0
V0332,42,192.168.9.186,DV1687,4,64,0,2,1
V0792,32,192.168.7.163,DV1371,2,70,1,1,1
V1042,18,192.168.6.52,DV1643,5,43,0,0,1
V2473,50,192.168.8.249,DV1298,3,41,1,0,0
V2780,47,192.168.2.170,DV1968,3,10,1,0,0
V1748,37,192.168.2.223,DV1871,3,13,1,0,0
V1961,67,192.168.4.181,DV1815,6,105,1,3,1
V0646,62,192.168.9.206,DV1759,2,57,0,2,1
V1032,70,192.168.4.221,DV1603,1,65,1,0,0
V0267,58,192.168.5.250,DV1408,3,100,1,0,0
V0485,38,192.168.7.19,DV1818,1,40,0,2,1
V1108,83,192.168.9.172,DV1106,1,59,1,0,0
V1800,41,192.168.4.185,DV1668,2,110,1,0,0
V1900,90,192.168.0.33,DV1531,3,20,1,0,0
V1483,64,192.168.0.78,DV1918,5,67,0,3,1
V0137,85,192.168.7.4,DV1739,3,55,0,0,1
V0695,88,192.168.0.7,DV1789,7,70,0,0,1
V1465,89,192.168.0.40,DV1873,2,40,1,1,1
V1334,89,192.168.8.201,DV1831,8,11,0,1,1
V0757,70,192.168.6.94,DV1356,4,44,1,0,1
V0118,59,192.168.9.65,DV1026,2,32,0,2,1
V1087,61,192.168.2.55,DV1189,2,98,1,0,0
V0738,31,192.168.10.148,DV1366,8,92,1,0,1
V1519,45,192.168.10.96,DV1380,3,102,1,0,0
V1432,28,192.168.9.184,DV1431,4,92,0,1,1
V0967,38,192.168.9.15,DV1149,6,62,0,2,1
V1188,42,192.168.9.33,DV1652,5,48,1,3,1
V1267,21,192.168.3.217,DV1750,6,46,0,1,1
V0235,23,192.168.5.140,DV1346,3,109,1,3,1
V2175,78,192.168.8.125,DV1395,3,63,1,0,0
V0476,61,192.168.4.83,DV1139,3,96,1,3,1
V1977,75,192.168.1.135,DV1263,1,115,0,0,1
V0748,22,192.168.9.98,DV1080,1,120,1,2,1
V1843,46,192.168.2.72,DV1623,2,86,0,2,1
V0850,35,192.168.3.143,DV1393,6,110,1,1,1
V2071,58,192.168.6.254,DV1891,3,54,1,0,0
V0478,57,192.168.4.33,DV1181,1,92,1,0,0
V2802,83,192.168.8.163,DV1907,1,71,1,0,0
V0440,71,192.168.5.70,DV1845,2,76,1,0,0
V0989,32,192.168.6.73,DV1467,5,90,1,1,1
V1201,43,192.168.0.46,DV1863,5,119,0,0,1
V0451,58,192.168.6.180,DV1851,6,43,1,2,1
V1326,25,192.168.1.92,DV1997,8,25,0,0,1
V1499,21,192.168.9.182,DV1556,2,76,1,0,0
V1214,83,192.168.9.87,DV1436,8,62,1,3,1
V1608,44,192.168.0.208,DV1143,1,49,1,0,0
V2432,69,192.168.9.196,DV1367,3,58,1,0,0
V1570,45,192.168.4.212,DV1607,2,9,1,2,1
V0578,49,192.168.4.102,DV1986,6,40,1,1,1
V1951,43,192.168.4.220,DV1724,8,47,1,3,1
V1379,49,192.168.9.40,DV1746,3,34,1,0,0
V0024,51,192.168.8.224,DV1621,7,30,0,2,1
V1865,90,192.168.6.196,DV1427,1,100,1,0,0
V2032,85,192.168.10.225,DV1036,2,103,0,0,1
V1559,30,192.168.1.78,DV1823,6,60,1,2,1
V1768,38,192.168.7.140,DV1190,1,59,1,3,1
V0343,45,192.168.8.117,DV1382,1,82,1,3,1
V0641,61,192.168.7.153,DV1604,2,32,1,3,1
V1457,44,192.168.9.156,DV1076,3,75,1,0,0
V1433,64,192.168.0.53,DV1871,1,49,1,1,1
V0669,69,192.168.10.192,DV1840,6,12,0,3,1
V2899,68,192.168.6.57,DV1086,2,31,1,0,0
V0838,70,192.168.3.159,DV1249,3,64,1,0,0
V0086,34,192.168.7.172,DV1117,4,62,1,2,1
V0352,53,192.168.8.145,DV1673,1,25,1,0,0
V0286,35,192.168.8.54,DV1574,6,87,1,3,1
V2780,47,192.168.2.170,DV1968,3,10,1,0,0
V1205,86,192.168.6.178,DV1383,6,79,1,1,1
V2076,80,192.168.10.16,DV1361,2,11,1,3,1
V1941,23,192.168.9.28,DV1604,2,76,0,0,1
V1544,52,192.168.0.122,DV1677,8,48,1,0,1
V0505,22,192.168.2.71,DV1412,3,82,1,0,0
V1108,83,192.168.9.172,DV1106,1,59,1,0,0
V1183,58,192.168.1.201,DV1130,1,120,1,0,0
V2407,53,192.168.5.87,DV1428,2,14,1,0,0
V1139,26,192.168.0.107,DV1492,5,75,1,2,1
V0901,36,192.168.6.44,DV1713,6,73,0,3,1
V2052,75,192.168.10.22,DV1824,6,113,0,0,1
V1010,28,192.168.1.223,DV1312,2,46,0,0,1
V1866,70,192.168.5.166,DV1824,3,61,1,0,0
V0638,41,192.168.8.246,DV1415,1,115,1,0,0
V2617,35,192.168.4.102,DV1491,3,99,1,0,0
V2294,65,192.168.10.87,DV1425,1,43,1,0,0
V1036,86,192.168.3.220,DV1453,7,4,1,2,1
V0420,45,192.168.1.230,DV1102,3,99,0,3,1
V0558,66,192.168.5.157,DV1029,3,64,1,0,0
V1208,44,192.168.1.201,DV1481,2,24,1,2,1
V1917,53,192.168.10.197,DV1526,6,46,0,2,1
V1085,77,192.168.2.202,DV1186,7,8,0,3,1
V0311,59,192.168.8.114,DV1119,4,94,1,0,1
V0735,25,192.168.9.69,DV1541,1,96,0,2,1
V1109,31,192.168.9.157,DV1800,2,108,0,0,1
V0455,38,192.168.10.78,DV1846,1,30,1,1,1
V1258,26,192.168.10.209,DV1285,6,8,0,1,1
V0914,47,192.168.1.84,DV1233,2,33,1,1,1
V2073,30,192.168.0.101,DV1483,3,37,1,1,1
V1055,67,192.168.6.189,DV1611,5,12,0,0,1
V0044,74,192.168.8.181,DV1309,1,88,1,0,0
V1746,25,192.168.9.211,DV1031,8,80,1,3,1
V1562,36,192.168.6.220,DV1225,3,48,1,0,0
V1694,62,192.168.6.181,DV1131,8,110,1,3,1
V0114,47,192.168.4.202,DV1810,4,57,0,1,1
V0510,80,192.168.8.223,DV1382,1,68,0,0,1
V2086,75,192.168.6.200,DV1197,5,94,0,2,1
V0410,61,192.168.10.196,DV1049,1,15,1,0,0
V1382,69,192.168.0.71,DV1196,3,57,0,1,1
V1581,49,192.168.9.132,DV1382,3,82,1,0,0
